"","Student.ID","Cohort.Term","Term.Code","Major.1","Major.2","Major.3","Graduated","Cum.Credit.Hrs","Cum.UG.Crs.GPA"
"1117",8166267,202310,202320,"Undeclared - Business","None","None",0,53,"3.07"
"1118",8166267,202310,202410,"Undeclared - Business","None","None",0,66,"2.95"
"1119",8166267,202310,202420,"Marketing","None","None",0,82,"3"
"1120",8166267,202310,202510,"Marketing","None","None",0,82,"3"
"1121",8166844,202310,202310,"BA Major","None","None",0,39,"3.9"
"1122",8166844,202310,202320,"BA Major","None","None",0,55,"3.95"
"1123",8166844,202310,202410,"BA Major","None","None",0,70,"3.96"
"1124",8166844,202310,202420,"BA Major","None","None",0,86.5,"3.97"
"1125",8166844,202310,202510,"BA Major","None","None",0,86.5,"3.97"
"1126",8166978,202310,202310,"BA Major","None","None",0,52,"3.83"
"1127",8166978,202310,202320,"BA Major","None","None",0,67,"3.74"
"1128",8166978,202310,202410,"BA Major","None","None",0,83,"3.8"
"1129",8166978,202310,202420,"BA Major","None","None",0,101,"3.8"
"1130",8166978,202310,202510,"BA Major","None","None",0,101,"3.8"
"1131",8167256,202310,202310,"BA Major","None","None",0,27,"3.43"
"1132",8167256,202310,202320,"BA Major","None","None",0,41,"3.24"
"1133",8167256,202310,202410,"Marketing","None","None",0,57,"3.24"
"1134",8167256,202310,202420,"Marketing","None","None",0,71,"3.33"
"1135",8167256,202310,202510,"Marketing","None","None",0,71,"3.33"
"1136",8167504,202310,202310,"Marketing","None","None",0,27,"3.5"
"1137",8167504,202310,202320,"Marketing","None","None",0,42,"3.47"
"1138",8167504,202310,202410,"BA Major","None","None",0,60,"3.36"
"1139",8167504,202310,202420,"BA Major","None","None",0,72,"3.4"
"1140",8167504,202310,202510,"BA Major","None","None",0,75,"3.41"
"1141",8167563,202310,202310,"BA Major","None","None",0,15,"3.94"
"1142",8167563,202310,202320,"BA Major","None","None",0,30,"3.93"
"1143",8167563,202310,202410,"BA Major","None","None",0,45,"3.93"
"1144",8167563,202310,202420,"Marketing","None","None",0,57,"3.89"
"1145",8167563,202310,202510,"Marketing","None","None",0,57,"3.89"
"1146",8167567,202310,202310,"BA Major","None","None",0,15,"2.98"
"1147",8167567,202310,202320,"BA Major","None","None",0,27,"2.97"
"1148",8167567,202310,202410,"BA Major","None","None",0,42,"2.93"
"1149",8167567,202310,202420,"BA Major","None","None",0,57,"2.91"
"1150",8167567,202310,202510,"BA Major","None","None",0,57,"2.91"
"1151",8167996,202310,202310,"Finance","None","None",0,18,"3.44"
"1152",8167996,202310,202320,"Finance","None","None",0,34,"3.44"
"1153",8167996,202310,202410,"BA Major","None","None",0,49,"3.33"
"1154",8167996,202310,202420,"BA Major","None","None",0,64,"3.28"
"1155",8167996,202310,202510,"BA Major","None","None",0,64,"3.28"
"1156",8168302,202310,202310,"Business Economics","None","None",0,45,"3.82"
"1157",8168302,202310,202320,"Business Economics","None","None",0,60,"3.81"
"1158",8168302,202310,202410,"BA Major","Business Economics","None",0,77,"3.87"
"1159",8168302,202310,202420,"BA Major","Business Economics","None",0,92,"3.89"
"1160",8168302,202310,202510,"BA Major","Business Economics","None",0,92,"3.89"
"1161",8168593,202310,202310,"BA Major","None","None",0,50,"3.96"
"1162",8168593,202310,202320,"BA Major","None","None",0,65,"3.71"
"1163",8168593,202310,202410,"BA Major","None","None",0,80,"3.8"
"1164",8168593,202310,202420,"BA Major","None","None",0,95,"3.69"
"1165",8168593,202310,202510,"BA Major","None","None",0,95,"3.69"
"1166",8168703,202310,202310,"BA Major","None","None",0,15,"3.38"
"1167",8168703,202310,202320,"Finance","None","None",0,30,"3.4"
"1168",8168703,202310,202410,"Finance","None","None",0,46,"3.19"
"1169",8168703,202310,202420,"Finance","None","None",0,61,"3.08"
"1170",8168703,202310,202510,"Finance","None","None",0,64,"3.13"
"1171",8168751,202310,202310,"BA Major","CAS","None",0,9,"1.9"
"1172",8168751,202310,202320,"CAS","None","None",0,17,"1.28"
"1173",8168751,202310,202410,"CAS","None","None",0,36,"2.1"
"1174",8168751,202310,202420,"CAS","None","None",0,46,"1.92"
"1175",8168751,202310,202510,"CAS","None","None",0,46,"1.92"
"1176",8169012,202310,202310,"BA Major","None","None",0,0,"NA"
"1177",8169051,202310,202310,"BA Major","None","None",0,32,"3.25"
"1178",8169051,202310,202320,"BA Major","None","None",0,47,"3.23"
"1179",8169051,202310,202410,"BA Major","None","None",0,64,"3.32"
"1180",8169051,202310,202420,"BA Major","None","None",0,82,"3.34"
"1181",8169051,202310,202510,"BA Major","None","None",0,82,"3.34"
"1182",8171318,202310,202310,"Human Capital Mgmt& Leadership","None","None",0,27,"3.49"
"1183",8171318,202310,202320,"BA Major","None","None",0,41,"3.44"
"1184",8171318,202310,202410,"BA Major","None","None",0,56,"3.34"
"1185",8171318,202310,202420,"BA Major","None","None",0,70,"3.31"
"1186",8171318,202310,202510,"BA Major","None","None",0,70,"3.31"
"1187",8171610,202310,202310,"BA Major","None","None",0,17,"3.32"
"1188",8171610,202310,202320,"BA Major","None","None",0,32,"3.36"
"1189",8171610,202310,202410,"BA Major","None","None",0,47,"3.26"
"1190",8171610,202310,202420,"BA Major","None","None",0,69,"3.19"
"1191",8171610,202310,202510,"BA Major","None","None",0,74,"3.25"
"1192",8174326,202410,202410,"BA Major","Entrepreneurship","None",0,32,"2.78"
"1193",8174326,202410,202420,"BA Major","Entrepreneurship","None",0,50,"2.8"
"1194",8174326,202410,202510,"BA Major","Entrepreneurship","None",0,50,"2.8"
"1195",8176990,202210,202210,"EHS","None","None",0,17,"3.53"
"1196",8176990,202210,202220,"EHS","None","None",0,31,"3.66"
"1197",8176990,202210,202310,"Finance","None","None",0,46,"3.69"
"1198",8176990,202210,202320,"Accountancy","None","None",0,63,"3.7"
"1199",8176990,202210,202410,"Accountancy","BA Major","None",0,88,"3.7"
"1200",8176990,202210,202420,"Accountancy","None","None",0,110,"3.69"
"1201",8176990,202210,202510,"Accountancy","None","None",0,111,"3.69"
"1202",8177425,202210,202210,"BA Major","None","None",0,27,"3.73"
"1203",8177425,202210,202220,"BA Major","None","None",0,27,"2.07"
"1204",8178743,202210,202210,"Undeclared - Business","None","None",1,18,"3.59"
"1205",8178743,202210,202220,"Undeclared - Business","None","None",1,34,"3.8"
"1206",8178743,202210,202310,"Undeclared - Business","None","None",1,49,"3.75"
"1207",8178743,202210,202320,"BA Major","None","None",1,67,"3.65"
"1208",8178743,202210,202410,"BA Major","None","None",1,82,"3.64"
"1209",8178743,202210,202420,"BA Major","None","None",1,97,"3.54"
"1210",8178743,202210,202510,"BA Major","None","None",1,97,"3.54"
"1211",8178847,202210,202210,"BA Major","None","None",0,16,"3"
"1212",8178847,202210,202220,"BA Major","None","None",0,31,"2.94"
"1213",8178847,202210,202310,"BA Major","None","None",0,46,"2.94"
"1214",8178847,202210,202320,"BA Major","None","None",0,58,"2.73"
"1215",8178847,202210,202410,"BA Major","None","None",0,67,"2.34"
"1216",8178847,202210,202420,"BA Major","None","None",0,76,"2.21"
"1217",8178847,202210,202510,"BA Major","None","None",0,76,"2.21"
"1218",8181140,202210,202210,"Marketing","None","None",1,17,"4"
"1219",8181140,202210,202210,"Marketing","None","None",1,17,"4"
"1220",8181140,202210,202220,"Marketing","None","None",1,35,"3.98"
"1221",8181140,202210,202220,"Marketing","None","None",1,35,"3.98"
"1222",8181140,202210,202310,"Marketing","None","None",1,53,"3.96"
"1223",8181140,202210,202310,"Marketing","None","None",1,53,"3.96"
"1224",8181140,202210,202320,"Finance","None","None",1,70,"3.96"
"1225",8181140,202210,202320,"Finance","None","None",1,70,"3.96"
"1226",8181140,202210,202410,"BA Major","Finance","None",1,88,"3.93"
"1227",8181140,202210,202410,"BA Major","Finance","None",1,88,"3.93"
"1228",8181140,202210,202420,"BA Major","Finance","None",1,103,"3.92"
"1229",8181140,202210,202420,"BA Major","Finance","None",1,103,"3.92"
"1230",8181140,202210,202510,"BA Major","Finance","None",1,103,"3.92"
"1231",8181140,202210,202510,"BA Major","Finance","None",1,103,"3.92"
"1232",8181775,202210,202210,"Marketing","None","None",1,29,"3.17"
"1233",8181775,202210,202210,"Marketing","None","None",1,29,"3.17"
"1234",8181775,202210,202220,"Marketing","None","None",1,45,"3.23"
"1235",8181775,202210,202220,"Marketing","None","None",1,45,"3.23"
"1236",8181775,202210,202310,"Marketing","None","None",1,63,"3.23"
"1237",8181775,202210,202310,"Marketing","None","None",1,63,"3.23"
"1238",8181775,202210,202320,"BA Major","Marketing","None",1,81,"3.32"
"1239",8181775,202210,202320,"BA Major","Marketing","None",1,81,"3.32"
"1240",8181775,202210,202410,"BA Major","Marketing","None",1,93,"3.31"
"1241",8181775,202210,202410,"BA Major","Marketing","None",1,93,"3.31"
"1242",8181775,202210,202420,"BA Major","Marketing","None",1,108,"3.38"
"1243",8181775,202210,202420,"BA Major","Marketing","None",1,108,"3.38"
"1244",8181775,202210,202510,"BA Major","Marketing","None",1,111,"3.36"
"1245",8181775,202210,202510,"BA Major","Marketing","None",1,111,"3.36"
"1246",8181895,202210,202210,"CEC","None","None",0,27,"3.63"
"1247",8181895,202210,202220,"CEC","None","None",0,45,"3.54"
"1248",8181895,202210,202310,"BA Major","None","None",0,60,"3.58"
"1249",8181895,202210,202320,"BA Major","None","None",0,74,"3.54"
"1250",8181895,202210,202410,"BA Major","None","None",0,89,"3.56"
"1251",8181895,202210,202420,"BA Major","None","None",0,104,"3.62"
"1252",8181895,202210,202510,"BA Major","None","None",0,104,"3.62"
"1253",8182276,202210,202210,"BA Major","None","None",1,26,"3.54"
"1254",8182276,202210,202220,"BA Major","None","None",1,43,"3.62"
"1255",8182276,202210,202310,"BA Major","None","None",1,62,"3.68"
"1256",8182276,202210,202320,"BA Major","None","None",1,77,"3.72"
"1257",8182276,202210,202410,"BA Major","None","None",1,97,"3.66"
"1258",8182276,202210,202420,"BA Major","None","None",1,116,"3.66"
"1259",8182276,202210,202510,"BA Major","None","None",1,119,"3.67"
"1260",8182483,202210,202210,"Finance","None","None",1,53,"3.9"
"1261",8182483,202210,202210,"Finance","None","None",1,53,"3.9"
"1262",8182483,202210,202220,"Finance","None","None",1,68,"3.95"
"1263",8182483,202210,202220,"Finance","None","None",1,68,"3.95"
"1264",8182483,202210,202310,"Finance","None","None",1,83,"3.94"
"1265",8182483,202210,202310,"Finance","None","None",1,83,"3.94"
"1266",8182483,202210,202320,"Accountancy","BA Major","None",1,98,"3.94"
"1267",8182483,202210,202320,"Accountancy","BA Major","None",1,98,"3.94"
"1268",8182483,202210,202410,"Accountancy","BA Major","None",1,114,"3.94"
"1269",8182483,202210,202410,"Accountancy","BA Major","None",1,114,"3.94"
"1270",8182483,202210,202420,"Accountancy","BA Major","None",1,129,"3.92"
"1271",8182483,202210,202420,"Accountancy","BA Major","None",1,129,"3.92"
"1272",8182483,202210,202510,"Accountancy","BA Major","None",1,129,"3.92"
"1273",8182483,202210,202510,"Accountancy","BA Major","None",1,129,"3.92"
"1274",8183119,202210,202210,"BA Major","None","None",0,12,"3.38"
"1275",8183119,202210,202220,"Entrepreneurship","Marketing","None",0,29,"2.92"
"1276",8183119,202210,202310,"Entrepreneurship","Marketing","None",0,44,"2.83"
"1277",8183119,202210,202320,"Entrepreneurship","Marketing","None",0,59,"2.79"
"1278",8183119,202210,202410,"Entrepreneurship","Marketing","None",0,86,"2.75"
"1279",8183119,202210,202420,"Entrepreneurship","Marketing","None",0,104,"2.81"
"1280",8183119,202210,202510,"Entrepreneurship","Marketing","None",0,104,"2.81"
"1281",8183242,202210,202210,"BA Major","None","None",0,5,"0.47"
"1282",8183242,202210,202220,"BA Major","None","None",0,21,"1.87"
"1283",8183242,202210,202310,"BA Major","None","None",0,38,"2.26"
"1284",8183242,202210,202320,"Marketing","None","None",0,51,"2.22"
"1285",8183242,202210,202410,"Marketing","None","None",0,63,"2.24"
"1286",8183242,202210,202420,"Marketing","None","None",0,78,"2.4"
"1287",8183242,202210,202510,"Marketing","None","None",0,78,"2.4"
"1288",8183371,202210,202210,"BA Major","None","None",1,64,"3.25"
"1289",8183371,202210,202220,"BA Major","None","None",1,80,"3.24"
"1290",8183371,202210,202310,"BA Major","None","None",1,95,"3.33"
"1291",8183371,202210,202320,"BA Major","None","None",1,110,"3.36"
"1292",8183371,202210,202410,"BA Major","None","None",1,128,"3.42"
"1293",8183371,202210,202420,"BA Major","None","None",1,143,"3.49"
"1294",8183371,202210,202510,"BA Major","None","None",1,143,"3.49"
"1295",8183546,202210,202210,"BA Major","None","None",0,20,"3.76"
"1296",8183546,202210,202220,"BA Major","None","None",0,34,"3.71"
"1297",8183549,202210,202210,"Human Capital Mgmt& Leadership","None","None",0,47,"3.92"
"1298",8183549,202210,202220,"Human Capital Mgmt& Leadership","None","None",0,62,"3.96"
"1299",8183549,202210,202310,"Human Capital Mgmt& Leadership","None","None",0,77,"3.95"
"1300",8183549,202210,202320,"Human Capital Mgmt& Leadership","None","None",0,80,"3.95"
"1301",8183549,202210,202410,"Human Capital Mgmt& Leadership","None","None",0,80,"3.95"
"1302",8183549,202210,202510,"BA Major","None","None",0,80,"3.95"
"1303",8183672,202210,202210,"Business Economics","None","None",1,63,"3.41"
"1304",8183672,202210,202210,"Business Economics","None","None",1,63,"3.41"
"1305",8183672,202210,202220,"Business Economics","None","None",1,79,"3.58"
"1306",8183672,202210,202220,"Business Economics","None","None",1,79,"3.58"
"1307",8183672,202210,202310,"Business Economics","None","None",1,93,"3.66"
"1308",8183672,202210,202310,"Business Economics","None","None",1,93,"3.66"
"1309",8183672,202210,202320,"BA Major","Business Economics","None",1,108,"3.66"
"1310",8183672,202210,202320,"BA Major","Business Economics","None",1,108,"3.66"
"1311",8183672,202210,202410,"BA Major","Business Economics","None",1,125,"3.62"
"1312",8183672,202210,202410,"BA Major","Business Economics","None",1,125,"3.62"
"1313",8183672,202210,202420,"BA Major","Business Economics","None",1,143,"3.61"
"1314",8183672,202210,202420,"BA Major","Business Economics","None",1,143,"3.61"
"1315",8183672,202210,202510,"BA Major","Business Economics","None",1,143,"3.61"
"1316",8183672,202210,202510,"BA Major","Business Economics","None",1,143,"3.61"
"1317",8184225,202210,202210,"BA Major","None","None",1,37,"3.56"
"1318",8184225,202210,202220,"BA Major","None","None",1,52,"3.64"
"1319",8184225,202210,202310,"BA Major","None","None",1,70,"3.72"
"1320",8184225,202210,202320,"BA Major","None","None",1,89,"3.77"
"1321",8184225,202210,202410,"BA Major","None","None",1,104,"3.78"
"1322",8184225,202210,202420,"BA Major","None","None",1,116,"3.79"
"1323",8184225,202210,202510,"BA Major","None","None",1,116,"3.79"
"1324",8184292,202210,202210,"BA Major","None","None",0,0,"NA"
"1325",8184322,202210,202210,"BA Major","None","None",0,11,"2.5"
"1326",8184322,202210,202220,"BA Major","None","None",0,17,"1.74"
"1327",8184322,202210,202310,"BA Major","None","None",0,17,"1.26"
"1328",8184369,202210,202210,"BA Major","None","None",1,28,"3.45"
"1329",8184369,202210,202220,"Marketing","None","None",1,45,"3.49"
"1330",8184369,202210,202310,"Marketing","None","None",1,60,"3.44"
"1331",8184369,202210,202320,"Marketing","None","None",1,78,"3.56"
"1332",8184369,202210,202410,"Marketing","None","None",1,93,"3.52"
"1333",8184369,202210,202420,"Marketing","None","None",1,108,"3.53"
"1334",8184369,202210,202510,"Marketing","None","None",1,108,"3.53"
"1335",8185177,202210,202210,"BA Major","None","None",0,14,"2.63"
"1336",8185177,202210,202220,"BA Major","None","None",0,30,"2.98"
"1337",8185177,202210,202310,"BA Major","None","None",0,45,"2.94"
"1338",8185177,202210,202320,"BA Major","None","None",0,58,"2.9"
"1339",8185177,202210,202410,"BA Major","None","None",0,73,"2.86"
"1340",8185177,202210,202420,"BA Major","None","None",0,88,"2.82"
"1341",8185177,202210,202510,"BA Major","None","None",0,88,"2.82"
"1342",8185334,202210,202210,"BA Major","None","None",1,48,"3.96"
"1343",8185334,202210,202220,"BA Major","None","None",1,63,"3.98"
"1344",8185334,202210,202310,"BA Major","None","None",1,79,"3.98"
"1345",8185334,202210,202320,"BA Major","None","None",1,94,"3.99"
"1346",8185334,202210,202410,"BA Major","None","None",1,112,"3.98"
"1347",8185334,202210,202420,"BA Major","None","None",1,130,"3.98"
"1348",8185334,202210,202510,"BA Major","None","None",1,133,"3.98"
"1349",8185381,202210,202210,"BA Major","None","None",1,34,"3.64"
"1350",8185381,202210,202210,"BA Major","None","None",1,34,"3.64"
"1351",8185381,202210,202220,"BA Major","None","None",1,50,"3.81"
"1352",8185381,202210,202220,"BA Major","None","None",1,50,"3.81"
"1353",8185381,202210,202310,"Finance","None","None",1,67,"3.85"
"1354",8185381,202210,202310,"Finance","None","None",1,67,"3.85"
"1355",8185381,202210,202320,"Finance","None","None",1,82,"3.83"
"1356",8185381,202210,202320,"Finance","None","None",1,82,"3.83"
"1357",8185381,202210,202410,"BA Major","Finance","None",1,94,"3.8"
"1358",8185381,202210,202410,"BA Major","Finance","None",1,94,"3.8"
"1359",8185381,202210,202420,"BA Major","Finance","None",1,110,"3.82"
"1360",8185381,202210,202420,"BA Major","Finance","None",1,110,"3.82"
"1361",8185381,202210,202510,"BA Major","Finance","None",1,110,"3.82"
"1362",8185381,202210,202510,"BA Major","Finance","None",1,110,"3.82"
"1363",8185825,202210,202210,"CAS","None","None",1,33,"3.7"
"1364",8185825,202210,202220,"CAS","None","None",1,50,"3.72"
"1365",8185825,202210,202310,"BA Major","None","None",1,71,"3.67"
"1366",8185825,202210,202320,"BA Major","None","None",1,84,"3.56"
"1367",8185825,202210,202410,"BA Major","None","None",1,102,"3.53"
"1368",8185825,202210,202420,"BA Major","None","None",1,117,"3.5"
"1369",8185825,202210,202510,"BA Major","None","None",1,117,"3.5"
"1370",8186192,202210,202210,"BA Major","None","None",1,39,"3.26"
"1371",8186192,202210,202210,"BA Major","None","None",1,39,"3.26"
"1372",8186192,202210,202220,"BA Major","Entrepreneurship","None",1,54,"3.13"
"1373",8186192,202210,202220,"BA Major","Entrepreneurship","None",1,54,"3.13"
"1374",8186192,202210,202310,"BA Major","Entrepreneurship","None",1,70,"3.27"
"1375",8186192,202210,202310,"BA Major","Entrepreneurship","None",1,70,"3.27"
"1376",8186192,202210,202320,"BA Major","Entrepreneurship","None",1,89,"3.27"
"1377",8186192,202210,202320,"BA Major","Entrepreneurship","None",1,89,"3.27"
"1378",8186192,202210,202410,"BA Major","Entrepreneurship","None",1,105,"3.26"
"1379",8186192,202210,202410,"BA Major","Entrepreneurship","None",1,105,"3.26"
"1380",8186192,202210,202420,"BA Major","Entrepreneurship","None",1,129,"3.28"
"1381",8186192,202210,202420,"BA Major","Entrepreneurship","None",1,129,"3.28"
"1382",8186192,202210,202510,"BA Major","Entrepreneurship","None",1,129,"3.28"
"1383",8186192,202210,202510,"BA Major","Entrepreneurship","None",1,129,"3.28"
"1384",8186376,202210,202210,"CEC","None","None",1,47,"3.86"
"1385",8186376,202210,202210,"CEC","None","None",1,47,"3.86"
"1386",8186376,202210,202220,"CEC","None","None",1,59,"3.78"
"1387",8186376,202210,202220,"CEC","None","None",1,59,"3.78"
"1388",8186376,202210,202310,"CEC","None","None",1,74,"3.7"
"1389",8186376,202210,202310,"CEC","None","None",1,74,"3.7"
"1390",8186376,202210,202320,"BA Major","CEC","None",1,90,"3.64"
"1391",8186376,202210,202320,"BA Major","CEC","None",1,90,"3.64"
"1392",8186376,202210,202410,"*NSD","CEC","None",1,105,"3.53"
"1393",8186376,202210,202410,"*NSD","CEC","None",1,105,"3.53"
"1394",8186376,202210,202420,"*NSD","CEC","None",1,121,"3.52"
"1395",8186376,202210,202420,"*NSD","CEC","None",1,121,"3.52"
"1396",8186376,202210,202510,"*NSD","CEC","None",1,121,"3.52"
"1397",8186376,202210,202510,"*NSD","CEC","None",1,121,"3.52"
"1398",8186466,202210,202210,"BA Major","None","None",1,32,"2.77"
"1399",8186466,202210,202220,"BA Major","None","None",1,48,"2.89"
"1400",8186466,202210,202310,"BA Major","None","None",1,63,"2.97"
"1401",8186466,202210,202320,"BA Major","None","None",1,78,"3.03"
"1402",8186466,202210,202410,"BA Major","None","None",1,93,"3.05"
"1403",8186466,202210,202420,"BA Major","None","None",1,108,"3.05"
"1404",8186466,202210,202510,"BA Major","None","None",1,108,"3.05"
"1405",8186627,202210,202210,"BA Major","None","None",0,16,"2.75"
"1406",8186627,202210,202220,"Marketing","None","None",0,25,"2.68"
"1407",8186627,202210,202310,"Marketing","None","None",0,44,"2.91"
"1408",8186627,202210,202320,"Marketing","None","None",0,58,"2.71"
"1409",8186627,202210,202410,"Marketing","None","None",0,67,"2.51"
"1410",8186627,202210,202420,"Marketing","None","None",0,67,"2.51"
"1411",8186627,202210,202510,"Marketing","None","None",0,67,"2.51"
"1412",8187393,202210,202210,"BA Major","None","None",1,24,"3.56"
"1413",8187393,202210,202220,"BA Major","None","None",1,40,"3.34"
"1414",8187393,202210,202310,"Undeclared - Business","None","None",1,52,"3.14"
"1415",8187393,202210,202320,"Supply Chain & Operations Mgmt","None","None",1,67,"3.07"
"1416",8187393,202210,202410,"Supply Chain & Operations Mgmt","None","None",1,85,"3.05"
"1417",8187393,202210,202420,"Supply Chain & Operations Mgmt","None","None",1,100,"2.93"
"1418",8187393,202210,202510,"Supply Chain & Operations Mgmt","None","None",1,100,"2.93"
"1419",8187578,202210,202210,"Finance","None","None",1,42,"3.59"
"1420",8187578,202210,202220,"BA Major","None","None",1,58,"3.7"
"1421",8187578,202210,202310,"BA Major","None","None",1,73,"3.65"
"1422",8187578,202210,202320,"BA Major","None","None",1,88,"3.65"
"1423",8187578,202210,202410,"BA Major","None","None",1,104,"3.6"
"1424",8187578,202210,202420,"BA Major","None","None",1,121,"3.66"
"1425",8187578,202210,202510,"BA Major","None","None",1,121,"3.66"
"1426",8187727,202210,202210,"CAS","None","None",0,11.5,"3.33"
"1427",8187727,202210,202220,"CAS","None","None",0,24.5,"3.69"
"1428",8187727,202210,202310,"CAS","None","None",0,38.5,"3.6"
"1429",8187727,202210,202320,"BA Major","None","None",0,51.5,"3.48"
"1430",8187727,202210,202410,"Accountancy","None","None",0,64.5,"3.56"
"1431",8187727,202210,202420,"Accountancy","None","None",0,80.5,"3.56"
"1432",8187727,202210,202510,"Accountancy","None","None",0,89.5,"3.57"
"1433",8188147,202210,202210,"BA Major","None","None",0,13,"3.02"
"1434",8188147,202210,202220,"BA Major","None","None",0,13,"3.02"
"1435",8188147,202210,202310,"BA Major","None","None",0,19,"2.74"
"1436",8188147,202210,202320,"BA Major","None","None",0,33,"2.88"
"1437",8188147,202210,202410,"BA Major","EHS","None",0,42,"2.81"
"1438",8188147,202210,202420,"EHS","Marketing","None",0,57,"2.9"
"1439",8188147,202210,202510,"EHS","Marketing","None",0,57,"2.9"
"1440",8188159,202210,202210,"BA Major","None","None",1,42,"3.1"
"1441",8188159,202210,202220,"BA Major","None","None",1,57,"3.2"
"1442",8188159,202210,202310,"BA Major","None","None",1,73,"3.37"
"1443",8188159,202210,202320,"Finance","None","None",1,90,"3.24"
"1444",8188159,202210,202410,"Finance","None","None",1,105,"3.21"
"1445",8188159,202210,202420,"Finance","None","None",1,120,"3.27"
"1446",8188159,202210,202510,"Finance","None","None",1,120,"3.27"
"1447",8188216,202210,202210,"Undeclared - Business","None","None",1,35.5,"3.85"
"1448",8188216,202210,202220,"BA Major","None","None",1,51.5,"3.8"
"1449",8188216,202210,202310,"BA Major","None","None",1,66.5,"3.84"
"1450",8188216,202210,202320,"Finance","None","None",1,81.5,"3.8"
"1451",8188216,202210,202410,"Finance","None","None",1,97.5,"3.78"
"1452",8188216,202210,202420,"Finance","None","None",1,117.5,"3.75"
"1453",8188216,202210,202510,"Finance","None","None",1,117.5,"3.75"
"1454",8188286,202310,202310,"CAS","None","None",0,42,"3.36"
"1455",8188286,202310,202320,"CAS","None","None",0,58,"3.57"
"1456",8188286,202310,202410,"CAS","None","None",0,72,"3.58"
"1457",8188286,202310,202420,"BA Major","None","None",0,86,"3.5"
"1458",8188286,202310,202510,"BA Major","None","None",0,86,"3.5"
"1459",8188376,202210,202210,"Marketing","None","None",1,36,"3.79"
"1460",8188376,202210,202220,"Marketing","None","None",1,52,"3.86"
"1461",8188376,202210,202310,"Marketing","None","None",1,78,"3.83"
"1462",8188376,202210,202320,"BA Major","Marketing","None",1,99,"3.83"
"1463",8188376,202210,202410,"BA Major","Marketing","None",1,120,"3.81"
"1464",8188376,202210,202420,"BA Major","Marketing","None",1,141,"3.78"
"1465",8188376,202210,202510,"BA Major","Marketing","None",1,141,"3.78"
"1466",8188396,202210,202210,"BA Major","None","None",1,37,"2.92"
"1467",8188396,202210,202220,"BA Major","None","None",1,53,"2.88"
"1468",8188396,202210,202310,"BA Major","None","None",1,62,"2.88"
"1469",8188396,202210,202320,"Supply Chain & Operations Mgmt","None","None",1,80,"2.89"
"1470",8188396,202210,202410,"Supply Chain & Operations Mgmt","None","None",1,101,"2.94"
"1471",8188396,202210,202420,"Supply Chain & Operations Mgmt","None","None",1,116,"2.94"
"1472",8188396,202210,202510,"Supply Chain & Operations Mgmt","None","None",1,116,"2.94"
"1473",8189088,202210,202210,"BA Major","None","None",1,32,"3.54"
"1474",8189088,202210,202220,"BA Major","None","None",1,49,"3.65"
"1475",8189088,202210,202310,"Finance","None","None",1,65,"3.77"
"1476",8189088,202210,202320,"Accountancy","None","None",1,80,"3.79"
"1477",8189088,202210,202410,"Accountancy","None","None",1,96,"3.75"
"1478",8189088,202210,202420,"Accountancy","None","None",1,114,"3.67"
"1479",8189088,202210,202510,"Accountancy","None","None",1,114,"3.67"
"1480",8189159,202210,202210,"BA Major","None","None",1,16,"2.65"
"1481",8189159,202210,202220,"BA Major","None","None",1,31,"2.35"
"1482",8189159,202210,202310,"Marketing","None","None",1,45,"2.7"
"1483",8189159,202210,202320,"Marketing","None","None",1,60,"2.7"
"1484",8189159,202210,202410,"Marketing","None","None",1,73,"2.62"
"1485",8189159,202210,202420,"Marketing","None","None",1,91,"2.63"
"1486",8189159,202210,202510,"Marketing","None","None",1,91,"2.63"
"1487",8189574,202210,202210,"BA Major","None","None",0,12,"3.51"
"1488",8189574,202210,202220,"BA Major","None","None",0,27,"3.07"
"1489",8189574,202210,202310,"Marketing","None","None",0,42,"3.06"
"1490",8189574,202210,202320,"Marketing","None","None",0,58,"3.16"
"1491",8189574,202210,202410,"Marketing","None","None",0,73,"3.16"
"1492",8189574,202210,202420,"Marketing","None","None",0,88,"3.24"
"1493",8189574,202210,202510,"Marketing","None","None",0,88,"3.24"
"1494",8189686,202210,202210,"Accountancy","None","None",1,37,"3.46"
"1495",8189686,202210,202220,"Accountancy","None","None",1,53,"3.44"
"1496",8189686,202210,202310,"Accountancy","None","None",1,69,"3.39"
"1497",8189686,202210,202320,"BA Major","None","None",1,84,"3.3"
"1498",8189686,202210,202410,"BA Major","None","None",1,99,"3.26"
"1499",8189686,202210,202420,"BA Major","None","None",1,120,"3.3"
"1500",8189686,202210,202510,"BA Major","None","None",1,120,"3.3"
"1501",8189730,202210,202210,"Marketing","None","None",1,22,"3.16"
"1502",8189730,202210,202210,"Marketing","None","None",1,22,"3.16"
"1503",8189730,202210,202220,"BA Major","None","None",1,35,"3.26"
"1504",8189730,202210,202220,"BA Major","None","None",1,35,"3.26"
"1505",8189730,202210,202310,"Cybersecurity Mgt Major","None","None",1,55,"3.42"
"1506",8189730,202210,202310,"Cybersecurity Mgt Major","None","None",1,55,"3.42"
"1507",8189730,202210,202320,"BA Major","CAS","None",1,76,"3.38"
"1508",8189730,202210,202320,"BA Major","CAS","None",1,76,"3.38"
"1509",8189730,202210,202410,"BA Major","CAS","None",1,98,"3.19"
"1510",8189730,202210,202410,"BA Major","CAS","None",1,98,"3.19"
