"","Student.ID","Cohort.Term","Term.Code","Major.1","Major.2","Major.3","Term.Code.Graduated","Graduated","Cum.Credit.Hours","Cum.UG.Crs.GPA"
"1898",8386140,201810,201810,"Business Economics","None","None",202120,1,57,3.54
"1899",8386140,201810,201820,"Business Economics","None","None",202120,1,72,3.65
"1900",8386140,201810,201910,"IS Major","None","None",202120,1,88,3.55
"1901",8386140,201810,201920,"IS Major","None","None",202120,1,103,3.59
"1902",8386140,201810,202010,"IS Major","None","None",202120,1,115,3.58
"1903",8386140,201810,202020,"IS Major","None","None",202120,1,131,3.58
"1904",8386140,201810,202110,"IS Major","None","None",202120,1,143,3.58
"1905",8386140,201810,202120,"IS Major","None","None",202120,1,149,3.55
"1906",8386564,201810,201810,"Undeclared - Business","None","None",202120,1,29,3.68
"1907",8386564,201810,201820,"Undeclared - Business","None","None",202120,1,44,3.47
"1908",8386564,201810,201910,"Finance","None","None",202120,1,59,3.41
"1909",8386564,201810,201920,"IS Major","None","None",202120,1,74,3.31
"1910",8386564,201810,202010,"IS Major","None","None",202120,1,89,3.37
"1911",8386564,201810,202020,"IS Major","None","None",202120,1,110,3.47
"1912",8386564,201810,202110,"IS Major","None","None",202120,1,122,3.49
"1913",8386564,201810,202120,"IS Major","None","None",202120,1,134,3.51
"1914",8387041,201810,201810,"Undeclared - Business","None","None",202120,1,43,3.49
"1915",8387041,201810,201820,"Undeclared - Business","None","None",202120,1,58,3.58
"1916",8387041,201810,201910,"IS Major","None","None",202120,1,73,3.57
"1917",8387041,201810,201920,"IS Major","None","None",202120,1,88,3.63
"1918",8387041,201810,202010,"IS Major","None","None",202120,1,103,3.61
"1919",8387041,201810,202020,"IS Major","None","None",202120,1,119,3.61
"1920",8387041,201810,202110,"IS Major","None","None",202120,1,131,3.62
"1921",8387041,201810,202120,"IS Major","None","None",202120,1,143,3.56
"1922",8387094,201810,201810,"CAS","None","None",202120,1,15,3.32
"1923",8387094,201810,201820,"CAS","None","None",202120,1,30,3.49
"1924",8387094,201810,201910,"IS Major","None","None",202120,1,49,3.36
"1925",8387094,201810,201920,"IS Major","None","None",202120,1,63,3.3
"1926",8387094,201810,202010,"IS Major","None","None",202120,1,78,3.2
"1927",8387094,201810,202020,"IS Major","None","None",202120,1,96,3.23
"1928",8387094,201810,202110,"IS Major","None","None",202120,1,114,3.25
"1929",8387094,201810,202120,"IS Major","None","None",202120,1,132,3.23
"1930",8387197,201810,201810,"Accountancy","None","None",202120,1,40,3.22
"1931",8387197,201810,201810,"Accountancy","None","None",202120,1,40,3.22
"1932",8387197,201810,201820,"Accountancy","None","None",202120,1,56,3.44
"1933",8387197,201810,201820,"Accountancy","None","None",202120,1,56,3.44
"1934",8387197,201810,201910,"Accountancy","None","None",202120,1,74,3.43
"1935",8387197,201810,201910,"Accountancy","None","None",202120,1,74,3.43
"1936",8387197,201810,201920,"Accountancy","None","None",202120,1,89,3.45
"1937",8387197,201810,201920,"Accountancy","None","None",202120,1,89,3.45
"1938",8387197,201810,202010,"Accountancy","None","None",202120,1,107,3.49
"1939",8387197,201810,202010,"Accountancy","None","None",202120,1,107,3.49
"1940",8387197,201810,202020,"Accountancy","IS Major","None",202120,1,125,3.52
"1941",8387197,201810,202020,"Accountancy","IS Major","None",202120,1,125,3.52
"1942",8387197,201810,202110,"Accountancy","IS Major","None",202120,1,140,3.54
"1943",8387197,201810,202110,"Accountancy","IS Major","None",202120,1,140,3.54
"1944",8387197,201810,202120,"Accountancy","IS Major","None",202120,1,152,3.55
"1945",8387197,201810,202120,"Accountancy","IS Major","None",202120,1,152,3.55
"1946",8387363,201810,201810,"Finance","None","None",202120,1,23,3.94
"1947",8387363,201810,201820,"Finance","None","None",202120,1,37,3.72
"1948",8387363,201810,201910,"IS Major","None","None",202120,1,49,3.55
"1949",8387363,201810,201920,"IS Major","None","None",202120,1,64,3.48
"1950",8387363,201810,202010,"IS Major","None","None",202120,1,79,3.5
"1951",8387363,201810,202020,"IS Major","None","None",202120,1,94,3.55
"1952",8387363,201810,202110,"IS Major","None","None",202120,1,109,3.6
"1953",8387363,201810,202120,"IS Major","None","None",202120,1,121,3.59
"1954",8389050,201810,201810,"Finance","None","None",202120,1,34,2.75
"1955",8389050,201810,201820,"Finance","None","None",202120,1,51,2.99
"1956",8389050,201810,201910,"IS Major","None","None",202120,1,72,3.14
"1957",8389050,201810,201920,"IS Major","None","None",202120,1,85,3.12
"1958",8389050,201810,202010,"IS Major","None","None",202120,1,101,3.12
"1959",8389050,201810,202020,"IS Major","None","None",202120,1,122,3.15
"1960",8389050,201810,202110,"IS Major","None","None",202120,1,136,3.18
"1961",8389050,201810,202120,"IS Major","None","None",202120,1,148,3.02
"1962",8389212,201810,201810,"Accountancy","None","None",202120,1,35,3.43
"1963",8389212,201810,201820,"Accountancy","None","None",202120,1,51,2.97
"1964",8389212,201810,201910,"Accountancy","None","None",202120,1,69,2.94
"1965",8389212,201810,201920,"Accountancy","None","None",202120,1,86,3.02
"1966",8389212,201810,202010,"IS Major","None","None",202120,1,103,3.12
"1967",8389212,201810,202020,"IS Major","None","None",202120,1,118,3.14
"1968",8389212,201810,202110,"IS Major","None","None",202120,1,133,3.19
"1969",8389212,201810,202120,"IS Major","None","None",202120,1,145,3.24
"1970",8389477,201810,201810,"Marketing","None","None",202120,1,19,3.59
"1971",8389477,201810,201820,"BA Major","None","None",202120,1,34,3.7
"1972",8389477,201810,201910,"IS Major","None","None",202120,1,49,3.8
"1973",8389477,201810,201920,"IS Major","None","None",202120,1,68,3.76
"1974",8389477,201810,202010,"IS Major","None","None",202120,1,86,3.73
"1975",8389477,201810,202020,"IS Major","None","None",202120,1,101,3.75
"1976",8389477,201810,202110,"IS Major","None","None",202120,1,122,3.74
"1977",8389477,201810,202120,"IS Major","None","None",202120,1,134,3.73
"1978",8398087,201810,201810,"Accountancy","None","None",202120,1,25,3.4
"1979",8398087,201810,201820,"Accountancy","None","None",202120,1,39,3.16
"1980",8398087,201810,201910,"Accountancy","None","None",202120,1,55,3.12
"1981",8398087,201810,201920,"Accountancy","None","None",202120,1,79,3.21
"1982",8398087,201810,202010,"IS Major","None","None",202120,1,95,3.29
"1983",8398087,201810,202020,"IS Major","None","None",202120,1,113,3.32
"1984",8398087,201810,202110,"IS Major","None","None",202120,1,125,3.34
"1985",8398087,201810,202120,"IS Major","None","None",202120,1,137,3.32
"1986",8398165,201810,201810,"Accountancy","None","None",202120,1,57,3.89
"1987",8398165,201810,201810,"Accountancy","None","None",202120,1,57,3.89
"1988",8398165,201810,201820,"Accountancy","None","None",202120,1,75,3.83
"1989",8398165,201810,201820,"Accountancy","None","None",202120,1,75,3.83
"1990",8398165,201810,201910,"Accountancy","IS Major","None",202120,1,87,3.78
"1991",8398165,201810,201910,"Accountancy","IS Major","None",202120,1,87,3.78
"1992",8398165,201810,201920,"Accountancy","IS Major","None",202120,1,110,3.8
"1993",8398165,201810,201920,"Accountancy","IS Major","None",202120,1,110,3.8
"1994",8398165,201810,202010,"Accountancy","IS Major","None",202120,1,134,3.75
"1995",8398165,201810,202010,"Accountancy","IS Major","None",202120,1,134,3.75
"1996",8398165,201810,202020,"Accountancy","IS Major","None",202120,1,155,3.77
"1997",8398165,201810,202020,"Accountancy","IS Major","None",202120,1,155,3.77
"1998",8398165,201810,202110,"Accountancy","IS Major","None",202120,1,155,0
"1999",8398165,201810,202110,"Accountancy","IS Major","None",202120,1,155,0
"2000",8398165,201810,202120,"Accountancy","IS Major","None",202120,1,155,0
"2001",8398165,201810,202120,"Accountancy","IS Major","None",202120,1,155,0
"2002",8398303,201910,201910,"IS Major","None","None",202220,1,38,3.44
"2003",8398303,201910,201920,"IS Major","None","None",202220,1,50,2.95
"2004",8398303,201910,202010,"IS Major","None","None",202220,1,62,2.99
"2005",8398303,201910,202020,"BA Major","None","None",202220,1,74,3.05
"2006",8398303,201910,202110,"BA Major","None","None",202220,1,93,3.15
"2007",8398303,201910,202120,"BA Major","None","None",202220,1,105,3.19
"2008",8398303,201910,202210,"BA Major","None","None",202220,1,117,3.16
"2009",8398303,201910,202220,"BA Major","None","None",202220,1,126,3.12
"2010",8398329,201810,201810,"Human Capital Mgmt& Leadership","None","None",202120,1,36,4
"2011",8398329,201810,201820,"Human Capital Mgmt& Leadership","None","None",202120,1,53,4
"2012",8398329,201810,201910,"Human Capital Mgmt& Leadership","None","None",202120,1,68,3.93
"2013",8398329,201810,201920,"Human Capital Mgmt& Leadership","IS Major","None",202120,1,85.5,3.95
"2014",8398329,201810,202010,"Human Capital Mgmt& Leadership","IS Major","None",202120,1,103.5,3.93
"2015",8398329,201810,202020,"IS Major","None","None",202120,1,123.5,3.93
"2016",8398329,201810,202110,"IS Major","None","None",202120,1,132.5,3.94
"2017",8398329,201810,202120,"IS Major","None","None",202120,1,146.5,3.95
"2018",8398877,201910,201910,"Accountancy","None","None",202220,1,47,3.5
"2019",8398877,201910,201910,"Accountancy","None","None",202220,1,47,3.5
"2020",8398877,201910,201920,"Finance","None","None",202220,1,59,3.47
"2021",8398877,201910,201920,"Finance","None","None",202220,1,59,3.47
"2022",8398877,201910,202010,"Finance","None","None",202220,1,74,3.41
"2023",8398877,201910,202010,"Finance","None","None",202220,1,74,3.41
"2024",8398877,201910,202020,"Entrepreneurship","IS Major","None",202220,1,96,3.41
"2025",8398877,201910,202020,"Entrepreneurship","IS Major","None",202220,1,96,3.41
"2026",8398877,201910,202110,"Business Economics","Entrepreneurship","None",202220,1,112,3.42
"2027",8398877,201910,202110,"Business Economics","Entrepreneurship","None",202220,1,112,3.42
"2028",8398877,201910,202120,"Business Economics","Entrepreneurship","None",202220,1,131,3.42
"2029",8398877,201910,202120,"Business Economics","Entrepreneurship","None",202220,1,131,3.42
"2030",8398877,201910,202210,"Business Economics","Entrepreneurship","None",202220,1,148,3.36
"2031",8398877,201910,202210,"Business Economics","Entrepreneurship","None",202220,1,148,3.36
"2032",8398877,201910,202220,"Business Economics","Entrepreneurship","None",202220,1,164,3.31
"2033",8398877,201910,202220,"Business Economics","Entrepreneurship","None",202220,1,164,3.31
"2034",8401257,201810,201810,"Business Economics","None","None",202120,1,58,3.75
"2035",8401257,201810,201810,"Business Economics","None","None",202120,1,58,3.75
"2036",8401257,201810,201820,"Business Economics","None","None",202120,1,76,3.64
"2037",8401257,201810,201820,"Business Economics","None","None",202120,1,76,3.64
"2038",8401257,201810,201910,"BA Major","Business Economics","None",202120,1,93,3.68
"2039",8401257,201810,201910,"BA Major","Business Economics","None",202120,1,93,3.68
"2040",8401257,201810,201920,"BA Major","Business Economics","None",202120,1,108,3.68
"2041",8401257,201810,201920,"BA Major","Business Economics","None",202120,1,108,3.68
"2042",8401257,201810,202010,"*NSD","IS Major","None",202120,1,121,3.67
"2043",8401257,201810,202010,"*NSD","IS Major","None",202120,1,121,3.67
"2044",8401257,201810,202020,"BA Major","IS Major","None",202120,1,139,3.67
"2045",8401257,201810,202020,"BA Major","IS Major","None",202120,1,139,3.67
"2046",8401257,201810,202110,"BA Major","IS Major","None",202120,1,145,3.68
"2047",8401257,201810,202110,"BA Major","IS Major","None",202120,1,145,3.68
"2048",8401257,201810,202120,"BA Major","IS Major","None",202120,1,145,0
"2049",8401257,201810,202120,"BA Major","IS Major","None",202120,1,145,0
"2050",8425267,201810,201810,"Business Economics","None","None",202120,1,30,3.42
"2051",8425267,201810,201820,"Business Economics","None","None",202120,1,44,3.13
"2052",8425267,201810,201910,"IS Major","None","None",202120,1,57,3.11
"2053",8425267,201810,201920,"IS Major","None","None",202120,1,72,3.13
"2054",8425267,201810,202010,"IS Major","None","None",202120,1,87,3.21
"2055",8425267,201810,202020,"IS Major","None","None",202120,1,102,3.25
"2056",8425267,201810,202110,"IS Major","None","None",202120,1,117,3.31
"2057",8425267,201810,202120,"IS Major","None","None",202120,1,129,3.34
"2058",9885956,202210,202210,"IS Major","None","None",202210,1,6,2.45
