"","Student ID","Term Code","Term UG MU Earned CrHr","Term UG Overall Earned CrHr (MU and Non-MU)","Cum UG Overall Earned CrHr (MU and Non-MU)"
"4314",8320803,"202120",15,15,148
"4315",8320803,"202210",0,0,148
"4316",8320803,"202220",0,0,148
"4317",8321660,"201910",15,27,27
"4318",8321660,"201920",15,15,42
"4319",8321660,"202010",12,12,54
"4320",8321660,"202015",3,3,57
"4321",8321660,"202020",14,14,71
"4322",8321660,"202110",15,15,86
"4323",8321660,"202120",16,16,102
"4324",8321660,"202210",18,18,120
"4325",8321660,"202215",6,6,126
"4326",8321660,"202220",15,15,141
"4327",8321894,"201910",16,16,16
"4328",8321894,"201920",14,14,30
"4329",8321894,"202010",16,16,46
"4330",8321894,"202020",15,15,61
"4331",8321894,"202110",18,18,79
"4332",8321894,"202120",15,15,94
"4333",8321894,"202130",0,0,94
"4334",8321894,"202210",12,12,106
"4335",8321894,"202220",13.5,13.5,119.5
"4336",8323387,"201910",16,22,22
"4337",8323387,"201920",15,15,37
"4338",8323387,"202010",16,16,53
"4339",8323387,"202020",15,15,68
"4340",8323387,"202110",16,16,84
"4341",8323387,"202120",15,15,99
"4342",8323387,"202210",12,12,111
"4343",8323387,"202220",13,13,124
"4344",8323830,"201910",16,19,19
"4345",8323830,"201920",15,15,34
"4346",8323830,"202010",15,15,49
"4347",8323830,"202020",14,14,63
"4348",8323830,"202030",3,3,66
"4349",8323830,"202110",15,15,81
"4350",8323830,"202120",12,12,93
"4351",8323830,"202210",16,16,109
"4352",8323830,"202215",3,3,112
"4353",8323830,"202220",15,15,127
"4354",8324656,"201910",16,40,40
"4355",8324656,"201915",6,6,46
"4356",8324656,"201920",16,16,62
"4357",8324656,"201930",3,3,65
"4358",8324656,"202010",9,9,74
"4359",8324656,"202015",3,3,77
"4360",8324656,"202020",16,16,93
"4361",8324656,"202030",0,0,93
"4362",8324656,"202110",15,15,108
"4363",8324656,"202120",9,9,117
"4364",8324656,"202130",5,5,122
"4365",8324656,"202210",12,12,134
"4366",8324656,"202220",16,16,150
"4367",8325028,"201910",13,43,43
"4368",8325028,"201920",14,14,57
"4369",8325028,"202010",16,16,73
"4370",8325028,"202020",18,18,91
"4371",8325028,"202110",10,10,101
"4372",8325028,"202120",17,17,118
"4373",8325028,"202210",17,17,135
"4374",8325028,"202220",17,17,152
"4375",8325151,"201910",18,34,34
"4376",8325151,"201920",15,15,49
"4377",8325151,"202010",15,15,64
"4378",8325151,"202020",14,14,78
"4379",8325151,"202110",19,19,97
"4380",8325151,"202120",16,16,113
"4381",8325151,"202210",14,14,127
"4382",8325151,"202220",12,12,139
"4383",8325151,"202310",14,14,153
"4384",8325151,"202320",12,12,165
"4385",8325515,"201910",15,15,15
"4386",8325515,"201920",20,20,35
"4387",8325515,"202010",19,19,54
"4388",8325515,"202020",20,20,74
"4389",8325515,"202110",15,15,89
"4390",8325515,"202120",19,19,108
"4391",8325515,"202130",0,0,108
"4392",8325515,"202210",5,5,113
"4393",8325515,"202215",0,0,113
"4394",8325515,"202220",3,3,116
"4395",8326128,"201910",16,73,73
"4396",8326128,"201915",3,3,76
"4397",8326128,"201920",19,19,95
"4398",8326128,"201930",3,3,98
"4399",8326128,"202010",16,16,114
"4400",8326128,"202015",3,3,117
"4401",8326128,"202020",19,19,136
"4402",8326128,"202110",16,16,152
"4403",8326128,"202120",6,6,158
"4404",8326128,"202210",9,9,167
"4405",8326128,"202220",3,3,170
"4406",8326128,"202310",0,0,170
"4407",8326382,"201910",17,46,46
"4408",8326382,"201920",16,16,62
"4409",8326382,"202010",18,18,80
"4410",8326382,"202020",18,18,98
"4411",8326382,"202110",18,18,116
"4412",8326382,"202120",15,15,131
"4413",8326382,"202210",16,16,147
"4414",8326382,"202220",12,12,159
"4415",8327017,"201910",15,15,15
"4416",8327017,"201915",3,3,18
"4417",8327017,"201920",12,12,30
"4418",8327017,"202010",15,15,45
"4419",8327017,"202015",3,3,48
"4420",8327017,"202020",14,14,62
"4421",8327017,"202110",15,15,77
"4422",8327017,"202115",3,3,80
"4423",8327017,"202120",15,15,95
"4424",8327017,"202130",3,3,98
"4425",8327017,"202210",15,15,113
"4426",8327017,"202215",3,3,116
"4427",8327017,"202220",12,12,128
"4428",8327627,"201910",17,46,46
"4429",8327627,"201920",15,15,61
"4430",8327627,"202010",15,15,76
"4431",8327627,"202020",13,13,89
"4432",8327627,"202030",3,3,92
"4433",8327627,"202110",12,12,104
"4434",8327627,"202115",6,6,110
"4435",8327627,"202120",15,15,125
"4436",8327627,"202210",12,12,137
"4437",8327627,"202220",9,9,146
"4438",8328843,"201910",15,18,18
"4439",8328843,"201920",16,16,34
"4440",8328843,"202010",15,15,49
"4441",8328843,"202015",3,3,52
"4442",8328843,"202020",14,14,66
"4443",8328843,"202110",15,15,81
"4444",8328843,"202120",15,15,96
"4445",8328843,"202210",12,12,108
"4446",8328843,"202215",2,2,110
"4447",8328843,"202220",15,15,125
"4448",8328875,"201910",14,39,39
"4449",8328875,"201920",15,15,54
"4450",8328875,"202010",16,16,70
"4451",8328875,"202020",15,15,85
"4452",8328875,"202110",15,15,100
"4453",8328875,"202120",15,15,115
"4454",8328875,"202210",15,15,130
"4455",8328875,"202220",15,15,145
"4456",8329214,"201910",15,38,38
"4457",8329214,"201920",15,15,53
"4458",8329214,"202010",16,16,69
"4459",8329214,"202020",15,15,84
"4460",8329214,"202030",3,3,87
"4461",8329214,"202110",15,15,102
"4462",8329214,"202115",3,3,105
"4463",8329214,"202120",15,15,120
"4464",8329214,"202210",12,12,132
"4465",8329214,"202220",13,13,145
"4466",8329631,"201910",16,65,65
"4467",8329631,"201920",16,16,81
"4468",8329631,"202010",17,17,98
"4469",8329631,"202020",15,15,113
"4470",8329631,"202110",18,18,131
"4471",8329631,"202115",3,3,134
"4472",8329631,"202120",13,13,147
"4473",8329631,"202210",15,15,162
"4474",8329631,"202220",12,12,174
"4475",8330104,"201910",17,41,41
"4476",8330104,"201920",15,15,56
"4477",8330104,"202010",15,15,71
"4478",8330104,"202020",0,16,87
"4479",8330104,"202110",15,15,102
"4480",8330104,"202120",18,18,120
"4481",8330104,"202210",12.5,12.5,132.5
"4482",8330104,"202220",12,12,144.5
"4483",8330667,"201910",15,48,48
"4484",8330667,"201920",14,14,62
"4485",8330667,"202010",15,15,77
"4486",8330667,"202020",15,15,92
"4487",8330667,"202030",3,3,95
"4488",8330667,"202110",16,16,111
"4489",8330667,"202115",3,3,114
"4490",8330667,"202120",15,15,129
"4491",8330667,"202210",16,16,145
"4492",8330667,"202215",3,3,148
"4493",8330667,"202220",12,12,160
"4494",8332131,"201910",17,47,47
"4495",8332131,"201920",16,16,63
"4496",8332131,"202010",16,16,79
"4497",8332131,"202020",16,16,95
"4498",8332131,"202110",15,15,110
"4499",8332131,"202120",15,15,125
"4500",8332131,"202210",0,0,125
"4501",8332131,"202220",0,0,125
"4502",8332243,"201910",14,15,15
"4503",8332243,"201920",17,17,32
"4504",8332243,"202010",19,19,51
"4505",8332243,"202020",16.5,16.5,67.5
"4506",8332243,"202110",17,17,84.5
"4507",8332243,"202120",17,17,101.5
"4508",8332243,"202210",13.5,16.5,118
"4509",8332243,"202220",9,9,127
"4510",8332399,"201910",17,64,64
"4511",8332399,"201920",17,17,81
"4512",8332399,"202010",16,19,100
"4513",8332399,"202020",16,16,116
"4514",8332399,"202110",12,15,131
"4515",8332399,"202120",18,18,149
"4516",8332399,"202130",3,3,152
"4517",8332399,"202210",16,16,168
"4518",8332566,"201910",17,46,46
"4519",8332566,"201920",15,15,61
"4520",8332566,"202010",15,15,76
"4521",8332566,"202020",13,13,89
"4522",8332566,"202030",3,3,92
"4523",8332566,"202110",15,15,107
"4524",8332566,"202120",12,12,119
"4525",8332566,"202210",15,15,134
"4526",8332566,"202215",3,3,137
"4527",8332566,"202220",11,11,148
"4528",8332566,"202310",0,0,148
"4529",8332566,"202315",0,0,148
"4530",8332566,"202320",0,0,148
"4531",8332809,"201910",17,38,38
"4532",8332809,"201920",16,16,54
"4533",8332809,"202010",15,15,69
"4534",8332809,"202015",6,6,75
"4535",8332809,"202020",17,17,92
"4536",8332809,"202030",0,6,NA
"4537",8332809,"202110",15,15,113
"4538",8332809,"202120",16,16,129
"4539",8332809,"202210",17,17,146
"4540",8332809,"202215",6,6,152
"4541",8332809,"202220",9,9,161
"4542",8332899,"201910",17,37,37
"4543",8332899,"201920",14,14,51
"4544",8332899,"202010",12,12,63
"4545",8332899,"202020",15,15,78
"4546",8332899,"202030",3,3,81
"4547",8332899,"202110",12,12,93
"4548",8332899,"202120",12,12,105
"4549",8332899,"202130",3,3,108
"4550",8332899,"202210",12,12,120
"4551",8332899,"202220",12,12,132
"4552",8332921,"201910",14,14,14
"4553",8332921,"201920",16,16,30
"4554",8332921,"201930",3,3,33
"4555",8332921,"202010",15,15,48
"4556",8332921,"202020",16,16,64
"4557",8332921,"202030",6,6,70
"4558",8332921,"202110",15,15,85
"4559",8332921,"202115",3,3,88
"4560",8332921,"202120",16,16,104
"4561",8332921,"202210",15,15,119
"4562",8332921,"202215",6,6,125
"4563",8332921,"202220",14,14,139
"4564",8332921,"202310",12,12,151
"4565",8333381,"201910",15,31,31
"4566",8333381,"201920",16,16,47
"4567",8333381,"202010",15,15,62
"4568",8333381,"202015",3,3,65
"4569",8333381,"202020",15,15,80
"4570",8333381,"202110",15,15,95
"4571",8333381,"202120",15,15,110
"4572",8333381,"202210",12,12,122
"4573",8333381,"202220",12,12,134
"4574",8333453,"201910",18,26,26
"4575",8333453,"201920",15,15,41
"4576",8333453,"202010",15,15,56
"4577",8333453,"202020",15,15,71
"4578",8333453,"202110",15,15,86
"4579",8333453,"202120",12,12,98
"4580",8333453,"202130",9,9,107
"4581",8333453,"202210",15,15,122
"4582",8333453,"202220",15,15,137
"4583",8333646,"201910",16,28,28
"4584",8333646,"201920",15,15,43
"4585",8333646,"201930",0,3,NA
"4586",8333646,"202010",15,15,61
"4587",8333646,"202020",16,16,77
"4588",8333646,"202110",15,15,92
"4589",8333646,"202115",3,3,95
"4590",8333646,"202120",15,15,110
"4591",8333646,"202210",15,15,125
"4592",8333646,"202215",5,5,130
"4593",8333646,"202220",20,20,150
"4594",8334557,"201910",17,17,17
"4595",8334557,"201920",15,15,32
"4596",8334557,"202010",13,13,45
"4597",8334557,"202020",15,15,60
"4598",8334557,"202110",14,14,74
"4599",8334557,"202120",12,12,86
"4600",8334557,"202130",9,9,95
"4601",8334557,"202210",15,15,110
"4602",8334557,"202215",3,3,113
"4603",8334557,"202220",15,15,128
"4604",8334557,"202310",0,0,128
"4605",8334557,"202320",0,0,128
"4606",8335143,"201910",16,70,70
"4607",8335143,"201915",3,3,73
"4608",8335143,"201920",16,16,89
"4609",8335143,"201930",8,8,97
"4610",8335143,"202010",18,18,115
"4611",8335143,"202015",3,3,118
"4612",8335143,"202020",19,19,137
"4613",8335143,"202030",6,6,143
"4614",8335143,"202110",14,14,157
"4615",8335143,"202115",3,3,160
"4616",8335143,"202120",19,19,179
"4617",8336578,"201910",14,23,23
"4618",8336578,"201920",16,16,39
"4619",8336578,"202010",15,15,54
"4620",8336578,"202020",12,12,66
"4621",8336578,"202110",12,12,78
"4622",8336578,"202115",6,6,84
"4623",8336578,"202120",15,15,99
"4624",8336578,"202130",3,6,105
"4625",8336578,"202210",12,12,117
"4626",8336578,"202220",12,12,129
"4627",8338269,"201910",17,23,23
"4628",8338269,"201915",3,3,26
"4629",8338269,"201920",16,16,42
"4630",8338269,"202010",16,16,58
"4631",8338269,"202015",3,3,61
"4632",8338269,"202020",15,15,76
"4633",8338269,"202110",15,15,91
"4634",8338269,"202115",6,6,97
"4635",8338269,"202120",12,12,109
"4636",8338269,"202210",15,15,124
"4637",8338269,"202220",15,15,139
"4638",8338485,"201910",16,25,25
"4639",8338485,"201920",15,15,40
"4640",8338485,"202010",12,12,52
"4641",8338485,"202015",3,3,55
"4642",8338485,"202020",15,15,70
"4643",8338485,"202110",12,12,82
"4644",8338485,"202115",3,3,85
"4645",8338485,"202120",12,12,97
"4646",8338485,"202210",15,15,112
"4647",8338485,"202220",12,12,124
"4648",8338893,"201910",17,34,34
"4649",8338893,"201920",15,15,49
"4650",8338893,"202010",12,12,61
"4651",8338893,"202020",21,21,82
"4652",8338893,"202110",18,18,100
"4653",8338893,"202120",18,18,118
"4654",8338893,"202210",15,15,133
"4655",8338893,"202220",15,15,148
"4656",8339022,"201910",14,14,14
"4657",8339022,"201920",17,17,31
"4658",8339022,"201930",5,5,36
"4659",8339022,"202010",15,15,51
"4660",8339022,"202020",14,14,65
"4661",8339022,"202030",5,5,70
"4662",8339022,"202110",18,18,88
"4663",8339022,"202120",18,21,109
"4664",8339022,"202130",6,6,115
"4665",8339022,"202210",18,21,136
"4666",8339022,"202215",6,6,142
"4667",8339022,"202220",18,21,163
"4668",8339022,"202310",18,18,181
"4669",8339022,"202320",12,12,193
"4670",8339335,"201910",13,25,25
"4671",8339335,"201920",12,12,37
"4672",8339335,"202010",13,13,50
"4673",8339335,"202020",9,12,62
"4674",8339335,"202030",0,6,NA
"4675",8339335,"202110",14,14,82
"4676",8339335,"202120",15,15,97
"4677",8339335,"202210",15,15,112
"4678",8339335,"202220",16,16,128
"4679",8339550,"201910",12,35,35
"4680",8339550,"201920",15,15,50
"4681",8339550,"202010",19,19,69
"4682",8339550,"202020",19,19,88
"4683",8339550,"202110",18,18,106
"4684",8339550,"202120",18,18,124
"4685",8339550,"202210",0,0,124
"4686",8339550,"202215",0,0,124
"4687",8339550,"202220",0,0,124
"4688",8339919,"201910",16,31,31
"4689",8339919,"201915",0,0,31
"4690",8339919,"201920",14,14,45
"4691",8339919,"202010",16,16,61
"4692",8339919,"202020",14,14,75
"4693",8339919,"202030",3,3,78
"4694",8339919,"202110",15,15,93
"4695",8339919,"202120",12,12,105
"4696",8339919,"202210",12,12,117
"4697",8339919,"202215",6,6,123
"4698",8339919,"202220",15,15,138
"4699",8340310,"201910",10,10,10
"4700",8340310,"201915",3,3,13
"4701",8340310,"201920",15,15,28
"4702",8340310,"201930",5,8,36
"4703",8340310,"202010",17,17,53
"4704",8340310,"202020",19,19,72
"4705",8340310,"202030",3,9,81
"4706",8340310,"202110",15,15,96
"4707",8340310,"202115",4,4,100
"4708",8340310,"202120",15,15,115
"4709",8340310,"202210",18,18,133
"4710",8340310,"202220",15,15,148
"4711",8340355,"201910",17,53,53
"4712",8340355,"201920",15,15,68
"4713",8340355,"201930",0,6,NA
"4714",8340355,"202010",16,16,90
"4715",8340355,"202020",18,18,108
"4716",8340355,"202110",13,13,121
"4717",8340355,"202120",12,12,133
"4718",8340511,"201910",15,56,56
"4719",8340511,"201920",16,16,72
"4720",8340511,"202010",15,15,87
"4721",8340511,"202020",15,15,102
"4722",8340511,"202030",3,3,105
"4723",8340511,"202110",15,15,120
"4724",8340511,"202120",15,15,135
"4725",8340511,"202210",0,0,135
"4726",8340511,"202215",0,0,135
"4727",8340511,"202220",0,0,135
"4728",8340526,"201910",16,82,82
"4729",8340526,"201920",16,16,98
"4730",8340526,"202010",15,15,113
"4731",8340526,"202015",3,3,116
"4732",8340526,"202020",15,15,131
"4733",8340526,"202110",15,15,146
"4734",8340526,"202115",6,6,152
"4735",8340526,"202120",15,15,167
"4736",8340526,"202210",0,0,167
"4737",8340526,"202215",0,0,167
"4738",8340526,"202220",0,0,167
"4739",8342493,"201910",15,57,57
"4740",8342493,"201920",16,16,73
"4741",8342493,"202010",16,16,89
"4742",8342493,"202020",20,20,109
"4743",8342493,"202110",16,16,125
"4744",8342493,"202120",16,16,141
"4745",8342493,"202210",13,13,154
"4746",8342493,"202220",13,13,167
"4747",8350002,"201810",17,17,17
"4748",8350002,"201820",13,13,30
"4749",8350002,"201830",4,4,34
"4750",8350002,"201910",18,18,52
"4751",8350002,"201920",12,12,64
"4752",8350002,"201930",3,3,67
"4753",8350002,"202010",15,15,82
"4754",8350002,"202015",6,6,88
"4755",8350002,"202020",12,12,100
"4756",8350002,"202030",15,15,115
"4757",8350002,"202110",18,18,133
"4758",8350002,"202115",6,6,139
"4759",8350888,"201910",12,21,21
"4760",8350888,"201915",3,3,24
"4761",8350888,"201920",14,14,38
"4762",8350888,"201930",3,3,41
"4763",8350888,"202010",15,15,56
"4764",8350888,"202020",15,15,71
"4765",8350888,"202030",3,3,74
"4766",8350888,"202110",6,6,80
"4767",8350888,"202120",13,13,93
"4768",8350888,"202210",12,12,105
"4769",8350888,"202215",6,6,111
"4770",8350888,"202220",14,14,125
"4771",8350888,"202230",9,9,134
"4772",8350888,"202310",12,12,146
"4773",8351630,"201910",17,46,46
"4774",8351630,"201920",14,14,60
"4775",8351630,"202010",15,15,75
"4776",8351630,"202015",6,6,81
"4777",8351630,"202020",15,15,96
"4778",8351630,"202110",15,15,111
"4779",8351630,"202115",2,2,113
"4780",8351630,"202120",16,16,129
"4781",8351630,"202210",12,12,141
"4782",8351630,"202220",15,15,156
"4783",8354482,"201810",15,15,15
"4784",8354482,"201820",19,19,34
"4785",8354482,"201910",21,21,55
"4786",8354482,"201920",20,20,75
"4787",8354482,"201930",0,0,75
"4788",8354482,"202010",12,12,87
"4789",8354482,"202020",17,17,104
"4790",8354482,"202030",0,0,104
"4791",8354482,"202110",18,18,122
"4792",8354482,"202120",12,12,134
"4793",8354519,"201810",20,20,20
"4794",8354519,"201820",22,22,42
"4795",8354519,"201910",20,20,62
"4796",8354519,"201920",20,20,82
"4797",8354519,"202010",20,20,102
"4798",8354519,"202020",17,17,119
"4799",8354519,"202030",9,9,128
"4800",8354519,"202110",3,3,131
"4801",8354519,"202115",0,0,131
"4802",8354519,"202120",0,0,131
"4803",8355890,"201810",15,15,15
"4804",8355890,"201820",14,14,29
"4805",8355890,"201910",14.5,14.5,43.5
"4806",8355890,"201920",15,15,58.5
"4807",8355890,"201930",3,3,61.5
"4808",8355890,"202010",17,17,78.5
"4809",8355890,"202020",16,16,94.5
"4810",8355890,"202030",0,3,NA
"4811",8355890,"202110",18,18,115.5
"4812",8355890,"202120",15,15,130.5
"4813",8357001,"201810",16,16,16
"4814",8357001,"201820",18,18,34
"4815",8357001,"201910",17,17,51
"4816",8357001,"201920",18,18,69
"4817",8357001,"202010",8,8,77
"4818",8357001,"202020",9,9,86
"4819",8357001,"202110",6,6,92
"4820",8357001,"202120",12,12,104
"4821",8357001,"202210",15,15,119
"4822",8357001,"202215",3,3,122
"4823",8357001,"202220",12,12,134
"4824",8357001,"202230",12,12,146
"4825",8358602,"201810",17,17,17
"4826",8358602,"201820",14,14,31
"4827",8358602,"201910",17,17,48
"4828",8358602,"201920",18,18,66
"4829",8358602,"202010",13,19,85
"4830",8358602,"202020",12,12,97
"4831",8358602,"202110",15,15,112
"4832",8358602,"202115",3,3,115
"4833",8358602,"202120",15,15,130
"4834",8359278,"201810",12,21,21
"4835",8359278,"201820",13,13,34
"4836",8359278,"201910",15,15,49
"4837",8359278,"202010",17,17,66
"4838",8359278,"202015",3,3,69
"4839",8359278,"202020",18,21,90
"4840",8359278,"202030",0,3,NA
"4841",8359278,"202110",18,18,111
"4842",8359278,"202120",15,15,126
"4843",8359870,"201810",14,32,32
"4844",8359870,"201815",0,12,NA
"4845",8359870,"201820",15,15,59
"4846",8359870,"201910",17,17,76
"4847",8359870,"201920",19,25,101
"4848",8359870,"202010",15,15,116
"4849",8359870,"202015",3,3,119
"4850",8359870,"202020",19,19,138
"4851",8362430,"201810",17,23,23
"4852",8362430,"201815",3,3,26
"4853",8362430,"201820",18,18,44
"4854",8362430,"201830",3,3,47
"4855",8362430,"201910",17,17,64
"4856",8362430,"201915",3,3,67
"4857",8362430,"201920",15,15,82
"4858",8364375,"201810",16,32,32
"4859",8364375,"201820",13,13,45
"4860",8364375,"201910",15,15,60
"4861",8364375,"201920",17,17,77
"4862",8364375,"202010",12,12,89
"4863",8364375,"202020",12,12,101
"4864",8364375,"202030",6,6,107
"4865",8364375,"202110",11,11,118
"4866",8364375,"202120",14,14,132
"4867",8365108,"201810",16,20,20
"4868",8365108,"201820",14,14,34
"4869",8365108,"201910",12,12,46
"4870",8365108,"201920",15,15,61
"4871",8365108,"202010",14,14,75
"4872",8365108,"202020",15,15,90
"4873",8365108,"202110",15,15,105
"4874",8365108,"202115",6,6,111
"4875",8365108,"202120",12,12,123
"4876",8365422,"201810",17,49,49
"4877",8365422,"201820",14,14,63
"4878",8365422,"201830",3,3,66
"4879",8365422,"201910",15,15,81
"4880",8365422,"201915",3,3,84
"4881",8365422,"201920",15,15,99
"4882",8365422,"201930",1,1,100
"4883",8365422,"202010",9,9,109
"4884",8365422,"202015",3,3,112
"4885",8365422,"202020",9,9,121
"4886",8365422,"202110",6,6,127
"4887",8365422,"202115",0,0,127
"4888",8365422,"202120",0,0,127
"4889",8365711,"201810",11,17,17
"4890",8365711,"201820",16,16,33
"4891",8365711,"201910",14,14,47
"4892",8365711,"201920",15,15,62
"4893",8365711,"202010",15,15,77
"4894",8365711,"202015",3,3,80
"4895",8365711,"202020",16,16,96
"4896",8365711,"202030",6,6,102
"4897",8365711,"202110",18,18,120
"4898",8365711,"202120",17,17,137
"4899",8366174,"201810",17,17,17
"4900",8366174,"201820",17,17,34
"4901",8366174,"201910",18,18,52
"4902",8366174,"201920",20,20,72
"4903",8366174,"202010",19,19,91
"4904",8366174,"202020",19,19,110
"4905",8366174,"202110",19,19,129
"4906",8366174,"202120",15,15,144
"4907",8366385,"201810",12,41,41
"4908",8366385,"201820",15,15,56
"4909",8366385,"201910",16,16,72
"4910",8366385,"201920",12,12,84
"4911",8366385,"201930",0,3,NA
"4912",8366385,"202010",0,16,103
"4913",8366385,"202020",15,15,118
"4914",8366385,"202110",15,15,133
"4915",8366385,"202120",13,13,146
"4916",8366918,"201810",17,36,36
"4917",8366918,"201820",16,16,52
"4918",8366918,"201830",3,3,55
"4919",8366918,"201910",15,15,70
"4920",8366918,"201920",12,12,82
"4921",8366918,"202010",15,15,97
"4922",8366918,"202020",15,15,112
"4923",8366918,"202110",15,15,127
"4924",8366918,"202120",15,15,142
"4925",8367035,"201810",17,42,42
"4926",8367035,"201820",15,15,57
"4927",8367035,"201910",16,16,73
"4928",8367035,"201920",12,12,85
"4929",8367035,"202010",15,15,100
"4930",8367035,"202020",15,15,115
"4931",8367035,"202110",15,15,130
"4932",8367035,"202120",16,21,151
"4933",8367545,"201810",17,32,32
"4934",8367545,"201815",3,3,35
"4935",8367545,"201820",16,16,51
"4936",8367545,"201910",15,15,66
"4937",8367545,"201915",6,6,72
"4938",8367545,"201920",15,15,87
"4939",8367545,"202010",15,15,102
"4940",8367545,"202020",15,15,117
"4941",8367545,"202110",15,15,132
"4942",8367545,"202120",12,12,144
"4943",8367894,"201810",17,50,50
"4944",8367894,"201815",3,3,53
"4945",8367894,"201820",14,14,67
"4946",8367894,"201830",3,3,70
"4947",8367894,"201910",15,15,85
"4948",8367894,"201915",3,3,88
"4949",8367894,"201920",15,15,103
"4950",8367894,"201930",1,1,104
"4951",8367894,"202010",15,15,119
"4952",8367894,"202020",15,15,134
"4953",8367894,"202110",15,15,149
"4954",8367894,"202120",13,13,162
"4955",8367944,"201810",15,19,19
"4956",8367944,"201820",15,15,34
"4957",8367944,"201910",15,15,49
"4958",8367944,"201920",15,15,64
"4959",8367944,"202010",14,14,78
"4960",8367944,"202020",15,15,93
"4961",8367944,"202110",15,15,108
"4962",8367944,"202120",12,12,120
"4963",8367955,"201810",15,21,21
"4964",8367955,"201820",17,17,38
"4965",8367955,"201910",16,16,54
"4966",8367955,"201920",15,15,69
"4967",8367955,"202010",16,16,85
"4968",8367955,"202015",6,6,91
"4969",8367955,"202020",16,16,107
"4970",8367955,"202110",17,17,124
"4971",8367955,"202115",6,6,130
"4972",8367955,"202120",19,19,149
"4973",8368057,"201810",16,45,45
"4974",8368057,"201820",16,16,61
"4975",8368057,"201910",16,16,77
"4976",8368057,"201920",15,15,92
"4977",8368057,"201930",6,6,98
"4978",8368057,"202010",15,15,113
"4979",8368057,"202020",15,15,128
"4980",8368057,"202030",3,3,131
"4981",8368057,"202110",15,15,146
"4982",8368057,"202120",15,15,161
"4983",8368109,"201810",16,31,31
"4984",8368109,"201820",16,16,47
"4985",8368109,"201910",15,15,62
"4986",8368109,"201920",15,15,77
"4987",8368109,"202010",0,16,93
"4988",8368109,"202020",18,18,111
"4989",8368109,"202110",13.5,13.5,124.5
"4990",8368109,"202120",15,15,139.5
"4991",8368121,"201810",16,54,54
"4992",8368121,"201820",18,18,72
"4993",8368121,"201910",15,15,87
"4994",8368121,"201920",15,15,102
"4995",8368121,"202010",16,16,118
"4996",8368121,"202020",13,13,131
"4997",8368121,"202030",3,3,134
"4998",8368121,"202110",16,16,150
"4999",8368719,"201810",15,57,57
"5000",8368719,"201820",17,17,74
"5001",8368719,"201910",14,14,88
"5002",8368719,"201915",3,3,91
"5003",8368719,"201920",15,15,106
"5004",8368719,"202010",15,15,121
"5005",8368719,"202015",3,3,124
"5006",8368719,"202020",15,15,139
"5007",8368719,"202110",15,15,154
"5008",8369044,"201810",15,24,24
"5009",8369044,"201820",15,15,39
"5010",8369044,"201910",6,6,45
"5011",8369044,"201920",14,14,59
"5012",8369044,"202010",0,3,NA
"5013",8369044,"202020",9,9,71
"5014",8369044,"202030",3,3,74
"5015",8369044,"202110",15,15,89
"5016",8369044,"202115",3,3,92
"5017",8369044,"202120",12,12,104
"5018",8369044,"202210",12,12,116
"5019",8369044,"202215",3,3,119
"5020",8369044,"202220",12,12,131
"5021",8369044,"202230",3,3,134
"5022",8369044,"202310",3,3,137
"5023",8369067,"201810",17,30,30
"5024",8369067,"201820",15,15,45
"5025",8369067,"201910",16,16,61
"5026",8369067,"201920",13,13,74
"5027",8369067,"202010",9,9,83
"5028",8369067,"202020",12,12,95
"5029",8369067,"202110",15,15,110
"5030",8369067,"202120",12,12,122
"5031",8369067,"202130",3,3,125
"5032",8369564,"201810",15,45,45
"5033",8369564,"201820",16,16,61
"5034",8369564,"201910",15,15,76
"5035",8369564,"201920",15,15,91
"5036",8369564,"202010",14,14,105
"5037",8369564,"202020",15,15,120
"5038",8369564,"202110",15,15,135
"5039",8369564,"202120",16.5,16.5,151.5
"5040",8370335,"201810",16,26,26
"5041",8370335,"201820",15,15,41
"5042",8370335,"201830",4,4,45
"5043",8370335,"201910",16,16,61
"5044",8370335,"201920",16,16,77
"5045",8370335,"201930",6,6,83
"5046",8370335,"202010",15,15,98
"5047",8370335,"202015",3,3,101
"5048",8370335,"202020",16,16,117
"5049",8370335,"202030",3,3,120
"5050",8370335,"202110",17,17,137
"5051",8370335,"202115",3,3,140
"5052",8370335,"202120",12,12,152
"5053",8370460,"201810",17,17,17
"5054",8370460,"201820",15,15,32
"5055",8370460,"201910",9,9,41
"5056",8370460,"201915",3,3,44
"5057",8370460,"201920",16,16,60
"5058",8370460,"202010",16,16,76
"5059",8370460,"202020",15,15,91
"5060",8370460,"202110",15,15,106
"5061",8370460,"202120",15,15,121
"5062",8371569,"201810",13,17,17
"5063",8371569,"201820",17,17,34
"5064",8371569,"201910",14,14,48
"5065",8371569,"201915",3,3,51
"5066",8371569,"201920",15,15,66
"5067",8371569,"202010",15,15,81
"5068",8371569,"202015",6,6,87
"5069",8371569,"202020",12,12,99
"5070",8371569,"202110",15,15,114
"5071",8371569,"202120",12,12,126
"5072",8371719,"201810",15,48,48
"5073",8371719,"201820",12,12,60
"5074",8371719,"201910",15,15,75
"5075",8371719,"201920",15,15,90
"5076",8371719,"202010",15,15,105
"5077",8371719,"202015",6,6,111
"5078",8371719,"202020",14,14,125
"5079",8371719,"202110",12,12,137
"5080",8371719,"202120",13,13,150
"5081",8371741,"201810",12,12,12
"5082",8371741,"201820",14,14,26
